,Date,Month,Day,Interval,DAP DEMAND,RTD DEMAND,RTX DEMAND,Temp,Weather,Wind,Humidity
1347,26/06/2020,Jun,Fri,4,7461.7,7540.5,7435.4,26,Passing clouds,2,87
1348,26/06/2020,Jun,Fri,5,7348.5,7373.1,7348.8,25,Passing clouds,2,93
1349,26/06/2020,Jun,Fri,6,7122.2,7193.2,7231,25,Passing clouds,2,93
1350,26/06/2020,Jun,Fri,7,7450.2,7585.9,7447.7,25,Passing clouds,2,93
1351,26/06/2020,Jun,Fri,8,8081.6,8264.1,8212.5,29,Partly sunny,2,77
1352,26/06/2020,Jun,Fri,9,8853.6,8810.5,8906.4,29,Partly sunny,2,77
1353,26/06/2020,Jun,Fri,10,9330.2,9417.7,9429,29,Partly sunny,2,77
1354,26/06/2020,Jun,Fri,11,9674.7,9730,9739.8,34,Partly sunny,7,50
1355,26/06/2020,Jun,Fri,12,9601.8,9698.1,9646.1,34,Partly sunny,7,50
1356,26/06/2020,Jun,Fri,13,9779.4,9810.7,9706.6,34,Partly sunny,7,50
1357,26/06/2020,Jun,Fri,14,10124.8,10116.2,10043.3,34,Partly sunny,6,48
1358,26/06/2020,Jun,Fri,15,9988.7,9925.1,9938.1,34,Partly sunny,6,48
1359,26/06/2020,Jun,Fri,16,9606.7,9571.4,9668.5,34,Partly sunny,6,48
1360,26/06/2020,Jun,Fri,17,8818.3,8818.9,8943.4,33,Partly sunny,4,51
1361,26/06/2020,Jun,Fri,18,8228.1,8534.8,8361.2,33,Partly sunny,4,51
1362,26/06/2020,Jun,Fri,19,8456,8715.6,8816,33,Partly sunny,4,51
1363,26/06/2020,Jun,Fri,20,8587.1,9005.5,8981.3,31,Passing clouds,2,62
1364,26/06/2020,Jun,Fri,21,9187.9,9187.9,9194,31,Passing clouds,2,62
1365,26/06/2020,Jun,Fri,22,9085.2,9132.3,9157.2,31,Passing clouds,2,62
1366,26/06/2020,Jun,Fri,23,8781.4,8903.5,8947.4,29,Passing clouds,2,70
1367,26/06/2020,Jun,Fri,24,8467,8813.8,8662.2,29,Passing clouds,2,70
1368,27/06/2020,Jun,Sat,1,8401,8396.6,8254.1,29,Passing clouds,2,70
1369,27/06/2020,Jun,Sat,2,8126.2,8054.5,8000.3,26,Light rain Overcast,2,88
1370,27/06/2020,Jun,Sat,3,7850,7734,7680,26,Light rain Overcast,2,88
1371,27/06/2020,Jun,Sat,4,7627.9,7536.9,7499.9,26,Light rain Overcast,2,88
1372,27/06/2020,Jun,Sat,5,7351.5,7350.6,7349.3,26,Passing clouds,0,89
1373,27/06/2020,Jun,Sat,6,7082.5,7107.5,7097.4,26,Passing clouds,0,89
1374,27/06/2020,Jun,Sat,7,7257,7320.6,7104.2,26,Passing clouds,0,89
1375,27/06/2020,Jun,Sat,8,7678.8,7456.3,7466,28,Overcast,2,79
1376,27/06/2020,Jun,Sat,9,8011.2,8037.7,7980.9,28,Overcast,2,79
1377,27/06/2020,Jun,Sat,10,8311.4,8435.3,8444.2,28,Overcast,2,79
1378,27/06/2020,Jun,Sat,11,8604,8806.5,8823.4,32,Partly sunny,6,55
1379,27/06/2020,Jun,Sat,12,8590.1,8830.2,8756.6,32,Partly sunny,6,55
1380,27/06/2020,Jun,Sat,13,8898.1,8898.4,8815.2,32,Partly sunny,6,55
1381,27/06/2020,Jun,Sat,14,9009.3,9057.2,9067.7,33,Overcast,6,55
1382,27/06/2020,Jun,Sat,15,8861.5,8909.7,8944.1,33,Overcast,6,55
1383,27/06/2020,Jun,Sat,16,8562.7,8666.7,8705.2,33,Overcast,6,55
1384,27/06/2020,Jun,Sat,17,8230.8,8230.4,8204.8,32,Partly sunny,4,59
1385,27/06/2020,Jun,Sat,18,7895.2,8041.4,8046.5,32,Partly sunny,4,59
1386,27/06/2020,Jun,Sat,19,8343.4,8441.5,8494.3,32,Partly sunny,4,59
1387,27/06/2020,Jun,Sat,20,8469.8,8670.9,8630.9,30,Passing clouds,4,71
1388,27/06/2020,Jun,Sat,21,8862.5,8871.8,8828.4,30,Passing clouds,4,71
1389,27/06/2020,Jun,Sat,22,8870.5,8857.1,8863.4,30,Passing clouds,4,71
1390,27/06/2020,Jun,Sat,23,8640.3,8591,8616.3,29,Passing clouds,2,69
1391,27/06/2020,Jun,Sat,24,8467.3,8445.3,8349.3,29,Passing clouds,2,69
1392,28/06/2020,Jun,Sun,1,8249,8258.9,8170.6,29,Passing clouds,2,69
1393,28/06/2020,Jun,Sun,2,7973.6,7876.2,7861.1,26,Rain Overcast,2,89
1394,28/06/2020,Jun,Sun,3,7659.4,7609.8,7603.4,26,Rain Overcast,2,89
1395,28/06/2020,Jun,Sun,4,7417,7390.2,7375.9,26,Rain Overcast,2,89
1396,28/06/2020,Jun,Sun,5,7187,7219.8,7136.7,26,Overcast,2,91
1397,28/06/2020,Jun,Sun,6,6873.6,6940.2,6886.3,26,Overcast,2,91
1398,28/06/2020,Jun,Sun,7,6888.7,6945.7,6813.5,26,Overcast,2,91
1399,28/06/2020,Jun,Sun,8,7111.1,7019.6,6938.6,26,Overcast,2,89
1400,28/06/2020,Jun,Sun,9,7366.5,7361.7,7194.9,26,Overcast,2,89
1401,28/06/2020,Jun,Sun,10,7747.6,7585.4,7496.9,26,Overcast,2,89
1402,28/06/2020,Jun,Sun,11,8015.6,7923.1,7871.6,27,Light rain Overcast,2,95
1403,28/06/2020,Jun,Sun,12,8044.9,7942.3,7885.3,27,Light rain Overcast,2,95
1404,28/06/2020,Jun,Sun,13,8027.2,8017.9,7905,27,Light rain Overcast,2,95
1405,28/06/2020,Jun,Sun,14,8243.1,8219.3,8017.2,32,Overcast,4,61
1406,28/06/2020,Jun,Sun,15,8179.8,7991.8,7877.3,32,Overcast,4,61
1407,28/06/2020,Jun,Sun,16,7901,7733.3,7647.6,32,Overcast,4,61
1408,28/06/2020,Jun,Sun,17,7340.8,7382,7438.1,30,Overcast,4,69
1409,28/06/2020,Jun,Sun,18,7272.8,7431.5,7489.5,30,Overcast,4,69
1410,28/06/2020,Jun,Sun,19,7752.7,8058.6,7913.5,30,Overcast,4,69
1411,28/06/2020,Jun,Sun,20,7981.1,8318.8,7948.8,27,Light rain Overcast,4,81
1412,28/06/2020,Jun,Sun,21,8167.1,8248.4,8107.4,27,Light rain Overcast,4,81
1413,28/06/2020,Jun,Sun,22,8162.1,8162.1,7965.3,27,Light rain Overcast,4,81
1414,28/06/2020,Jun,Sun,23,7949.5,7829.9,7738.3,26,Overcast,2,91
1415,28/06/2020,Jun,Sun,24,7606.1,7536.4,7440.4,26,Overcast,2,91
1416,29/06/2020,Jun,Mon,1,7187.5,7210.6,7195,26,Overcast,2,91
1417,29/06/2020,Jun,Mon,2,6932.2,6948.5,6954.6,26,Passing clouds,2,92
1418,29/06/2020,Jun,Mon,3,6689.1,6744.1,6737.3,26,Passing clouds,2,92
1419,29/06/2020,Jun,Mon,4,6507.3,6569.8,6625.9,26,Passing clouds,2,92
1420,29/06/2020,Jun,Mon,5,6492.9,6500.1,6554.3,25,Passing clouds,2,91
1421,29/06/2020,Jun,Mon,6,6421.2,6494,6594.5,25,Passing clouds,2,91
1422,29/06/2020,Jun,Mon,7,6861.8,7100.8,7079.5,25,Passing clouds,2,91
1423,29/06/2020,Jun,Mon,8,7587.9,7920.2,7875.6,28,Scattered clouds,2,75
1424,29/06/2020,Jun,Mon,9,8570.5,8574.8,8590.8,28,Scattered clouds,2,75
1425,29/06/2020,Jun,Mon,10,9109.7,9227,9132.6,28,Scattered clouds,2,75
1426,29/06/2020,Jun,Mon,11,9437.3,9497.2,9480.3,31,Partly sunny,0,61
1427,29/06/2020,Jun,Mon,12,9365.6,9552.4,9282.2,31,Partly sunny,0,61
1428,29/06/2020,Jun,Mon,13,9444.3,9495.2,9317.5,31,Partly sunny,0,61
1429,29/06/2020,Jun,Mon,14,9811.3,9746.7,9718.1,32,Partly sunny,2,59
1430,29/06/2020,Jun,Mon,15,9720.1,9696.5,9663.6,32,Partly sunny,2,59
1431,29/06/2020,Jun,Mon,16,9435.6,9359.1,9413.8,32,Partly sunny,2,59
1432,29/06/2020,Jun,Mon,17,8680.4,8673.3,8714.7,30,Partly sunny,2,68
1433,29/06/2020,Jun,Mon,18,8171.6,8245.4,8193.1,30,Partly sunny,2,68
1434,29/06/2020,Jun,Mon,19,8379.5,8443.1,8549.7,30,Partly sunny,2,68
1435,29/06/2020,Jun,Mon,20,8566.5,8748.6,8701.6,29,Passing clouds,2,74
1436,29/06/2020,Jun,Mon,21,8913.9,8910.6,8931.4,29,Passing clouds,2,74
1437,29/06/2020,Jun,Mon,22,8907.7,8867,8905.6,29,Passing clouds,2,74
1438,29/06/2020,Jun,Mon,23,8635.9,8686.6,8653,28,Passing clouds,0,79
1439,29/06/2020,Jun,Mon,24,8446.9,8419.1,8357,28,Passing clouds,0,79
1440,30/06/2020,Jun,Tue,1,8138.7,8056.5,8008.7,28,Passing clouds,0,79
1441,30/06/2020,Jun,Tue,2,7814.4,7774.5,7721.3,26,Passing clouds,2,84
1442,30/06/2020,Jun,Tue,3,7588.3,7535.1,7500.9,26,Passing clouds,2,84
1443,30/06/2020,Jun,Tue,4,7383.2,7338.4,7265.1,26,Passing clouds,2,84
1444,30/06/2020,Jun,Tue,5,7223.5,7223,7196.3,26,Haze,0,91
1445,30/06/2020,Jun,Tue,6,7061.2,7073.2,7103,26,Haze,0,91
1446,30/06/2020,Jun,Tue,7,7395.8,7412.6,7440.9,26,Haze,0,91
1447,30/06/2020,Jun,Tue,8,8128.1,8125.7,8155.6,29,Scattered clouds,2,77
1448,30/06/2020,Jun,Tue,9,8856.3,8884.4,8825.7,29,Scattered clouds,2,77
1449,30/06/2020,Jun,Tue,10,9310.1,9420.3,9299.3,29,Scattered clouds,2,77
1450,30/06/2020,Jun,Tue,11,9600.5,9523.7,9633.5,31,Scattered clouds,4,62
1451,30/06/2020,Jun,Tue,12,9519,9593.6,9473,31,Scattered clouds,4,62
1452,30/06/2020,Jun,Tue,13,9624.4,9655.2,9608.8,31,Scattered clouds,4,62
1453,30/06/2020,Jun,Tue,14,9978.8,9956.8,9880.2,33,Partly sunny,7,58
1454,30/06/2020,Jun,Tue,15,9886.6,9801.2,9727.7,33,Partly sunny,7,58
1455,30/06/2020,Jun,Tue,16,9556.6,9496.2,9325.6,33,Partly sunny,7,58
1456,30/06/2020,Jun,Tue,17,8612.5,8621.9,8660,31,Partly sunny,4,63
1457,30/06/2020,Jun,Tue,18,8050.1,8116.4,8111.4,31,Partly sunny,4,63
1458,30/06/2020,Jun,Tue,19,8434.5,8488.8,8556.3,31,Partly sunny,4,63
1459,30/06/2020,Jun,Tue,20,8579.6,8721.5,8722,29,Haze,2,71
1460,30/06/2020,Jun,Tue,21,8918.1,8912.3,8944.3,29,Haze,2,71
1461,30/06/2020,Jun,Tue,22,8872.3,8907.3,8853.9,29,Haze,2,71
1462,30/06/2020,Jun,Tue,23,8649.3,8614,8580.7,27,Haze,0,79
1463,30/06/2020,Jun,Tue,24,8368,8375.3,8376.7,27,Haze,0,79
1464,01/07/2020,Jul,Wed,1,7945.6,7968.2,8008.8,27,Haze,0,79
1465,01/07/2020,Jul,Wed,2,7686.9,7757.5,7693.2,26,Haze,0,85
1466,01/07/2020,Jul,Wed,3,7429.7,7500.6,7415.9,26,Haze,0,85
1467,01/07/2020,Jul,Wed,4,7206.3,7230.6,7205.5,26,Haze,0,85
1468,01/07/2020,Jul,Wed,5,7185,7210.9,7095.7,25,Passing clouds,0,88
1469,01/07/2020,Jul,Wed,6,7084.8,7074.4,6947.4,25,Passing clouds,0,88
1470,01/07/2020,Jul,Wed,7,7423.4,7370,7286,25,Passing clouds,0,88
1471,01/07/2020,Jul,Wed,8,8138.2,8030.3,8059.9,29,Haze,4,77
1472,01/07/2020,Jul,Wed,9,8703.9,8787.7,8880.3,29,Haze,4,77
1473,01/07/2020,Jul,Wed,10,9216.8,9324.7,9420.5,29,Haze,4,77
1474,01/07/2020,Jul,Wed,11,9508.6,9798.6,9759.5,29,Haze,4,77
1475,01/07/2020,Jul,Wed,12,9458.8,9681,9645.6,29,Haze,4,77
1476,01/07/2020,Jul,Wed,13,9858.3,9850.2,9777.8,29,Haze,4,77
1477,01/07/2020,Jul,Wed,14,10228.1,10048.5,10162.6,29,Haze,4,77
1478,01/07/2020,Jul,Wed,15,10084.6,10051.7,10108.7,29,Haze,4,77
1479,01/07/2020,Jul,Wed,16,9642.1,9749.2,9768.5,29,Haze,4,77
1480,01/07/2020,Jul,Wed,17,9058.7,9052.7,9045.8,29,Haze,4,77
1481,01/07/2020,Jul,Wed,18,8515.7,8609,8429.1,29,Haze,4,77
1482,01/07/2020,Jul,Wed,19,8928.2,9021.1,8813.7,29,Haze,4,77
1483,01/07/2020,Jul,Wed,20,9176.7,9022.1,8980.6,29,Haze,4,77
1484,01/07/2020,Jul,Wed,21,9204.4,9212.7,9249.4,29,Haze,4,77
1485,01/07/2020,Jul,Wed,22,9157.7,9194.7,9244.4,29,Haze,4,77
1486,01/07/2020,Jul,Wed,23,8883.2,8977,9022.9,29,Haze,4,77
1487,01/07/2020,Jul,Wed,24,8565,8737.2,8749.4,29,Haze,4,77
1488,02/07/2020,Jul,Thu,1,8665.5,8653.8,8600.4,29,Haze,4,77
1489,02/07/2020,Jul,Thu,2,8340.3,8279,8268.1,29,Haze,4,77
1490,02/07/2020,Jul,Thu,3,8034.8,8048.9,7934.9,29,Haze,4,77
1491,02/07/2020,Jul,Thu,4,7776.8,7823,7728.4,29,Haze,4,77
1492,02/07/2020,Jul,Thu,5,7675.8,7677.1,7681.1,29,Haze,4,77
1493,02/07/2020,Jul,Thu,6,7546.4,7556.5,7507.9,29,Haze,4,77
1494,02/07/2020,Jul,Thu,7,7645.7,7716.4,7747.2,29,Haze,4,77
1495,02/07/2020,Jul,Thu,8,8245.7,8512.1,8420.4,29,Scattered clouds,2,79
1496,02/07/2020,Jul,Thu,9,9034.6,9051.8,8974.9,29,Scattered clouds,2,79
1497,02/07/2020,Jul,Thu,10,9547.2,9427.2,9462.2,29,Scattered clouds,2,79
1498,02/07/2020,Jul,Thu,11,9848.3,9769.1,9748.5,33,Partly sunny,0,59
1499,02/07/2020,Jul,Thu,12,9758.7,9728.2,9706.5,33,Partly sunny,0,59
1500,02/07/2020,Jul,Thu,13,9802.1,9809.5,9861.9,33,Partly sunny,0,59
1501,02/07/2020,Jul,Thu,14,10165.6,10226.1,10232,32,Partly sunny,0,62
1502,02/07/2020,Jul,Thu,15,10079.6,10145.4,10132.9,32,Partly sunny,0,62
1503,02/07/2020,Jul,Thu,16,9737.9,9793.7,9874,32,Partly sunny,0,62
1504,02/07/2020,Jul,Thu,17,9168.2,9170.5,9178.5,33,Partly sunny,0,61
1505,02/07/2020,Jul,Thu,18,8566.6,8605.5,8623.4,33,Partly sunny,0,61
1506,02/07/2020,Jul,Thu,19,8940.3,8985.7,8951.1,33,Partly sunny,0,61
1507,02/07/2020,Jul,Thu,20,9083.1,9165.7,9172.5,30,Haze,0,73
1508,02/07/2020,Jul,Thu,21,9403.6,9402.4,9442.6,30,Haze,0,73
1509,02/07/2020,Jul,Thu,22,9320.9,9465.5,9443.2,30,Haze,0,73
1510,02/07/2020,Jul,Thu,23,9034.1,9187.8,9133.5,29,Passing clouds,0,78
1511,02/07/2020,Jul,Thu,24,8809.8,9008.5,8799,29,Passing clouds,0,78
1512,03/07/2020,Jul,Fri,1,8504.2,8595.6,8603.9,29,Passing clouds,0,78
1513,03/07/2020,Jul,Fri,2,8426.9,8482.9,8468.8,27,Passing clouds,0,83
1514,03/07/2020,Jul,Fri,3,8153.3,8254.5,8153.1,27,Passing clouds,0,83
1515,03/07/2020,Jul,Fri,4,7912.1,7950.2,7924.7,27,Passing clouds,0,83
1516,03/07/2020,Jul,Fri,5,7772.7,7774,7721.9,26,Passing clouds,0,87
1517,03/07/2020,Jul,Fri,6,7614.1,7658.5,7560.6,26,Passing clouds,0,87
1518,03/07/2020,Jul,Fri,7,7943.2,7916.5,7865.4,26,Passing clouds,0,87
1519,03/07/2020,Jul,Fri,8,8609.3,8579.6,8487.4,29,Scattered clouds,2,72
1520,03/07/2020,Jul,Fri,9,8978.7,8976.1,9083.5,29,Scattered clouds,2,72
1521,03/07/2020,Jul,Fri,10,9487.1,9556.8,9613.5,29,Scattered clouds,2,72
1522,03/07/2020,Jul,Fri,11,9783.7,9912.9,9940.1,33,Scattered clouds,2,52
1523,03/07/2020,Jul,Fri,12,9714.6,9884.3,9847.5,33,Scattered clouds,2,52
1524,03/07/2020,Jul,Fri,13,9935.8,9919.6,9989.6,33,Scattered clouds,2,52
1525,03/07/2020,Jul,Fri,14,10288.8,10352.4,10419.3,34,Partly sunny,4,47
1526,03/07/2020,Jul,Fri,15,10189.3,10268.8,10236.2,34,Partly sunny,4,47
1527,03/07/2020,Jul,Fri,16,9925.2,9987.9,9904.1,34,Partly sunny,4,47
1528,03/07/2020,Jul,Fri,17,9166.9,9203.3,9114.5,31,Thunderstorms Passing clouds,0,62
1529,03/07/2020,Jul,Fri,18,8593.9,8531.6,8497.7,31,Thunderstorms Passing clouds,0,62
1530,03/07/2020,Jul,Fri,19,8988.7,8881,8843.1,31,Thunderstorms Passing clouds,0,62
1531,03/07/2020,Jul,Fri,20,9180.6,8984.3,8996.7,29,Passing clouds,0,69
1532,03/07/2020,Jul,Fri,21,9233.8,9298.3,9263.5,29,Passing clouds,0,69
1533,03/07/2020,Jul,Fri,22,9210.6,9236,9233.2,29,Passing clouds,0,69
1534,03/07/2020,Jul,Fri,23,9159,9180.8,9183.5,29,Passing clouds,2,69
1535,03/07/2020,Jul,Fri,24,8877.2,8969.7,8986,29,Passing clouds,2,69
1536,04/07/2020,Jul,Sat,1,8582.7,8648.6,8681.5,29,Passing clouds,2,69
1537,04/07/2020,Jul,Sat,2,8313,8353.2,8385.6,28,Overcast,2,75
1538,04/07/2020,Jul,Sat,3,7998.9,8066.5,8040.5,28,Overcast,2,75
1539,04/07/2020,Jul,Sat,4,7808.9,7913.9,7851,28,Overcast,2,75
1540,04/07/2020,Jul,Sat,5,7671.8,7701,7652.5,27,Overcast,2,81
1541,04/07/2020,Jul,Sat,6,7462.7,7449,7388,27,Overcast,2,81
1542,04/07/2020,Jul,Sat,7,7374.1,7449.5,7309.8,27,Overcast,2,81
1543,04/07/2020,Jul,Sat,8,7742.9,7741.5,7620.6,28,Overcast,2,84
1544,04/07/2020,Jul,Sat,9,8087.9,8113.1,8104,28,Overcast,2,84
1545,04/07/2020,Jul,Sat,10,8513.4,8550.4,8559.7,28,Overcast,2,84
1546,04/07/2020,Jul,Sat,11,8848.2,8860.8,8866.1,31,Partly sunny,4,62
1547,04/07/2020,Jul,Sat,12,8788.6,8846.5,8784.3,31,Partly sunny,4,62
1548,04/07/2020,Jul,Sat,13,8951.1,8953.4,8914.9,31,Partly sunny,4,62
1549,04/07/2020,Jul,Sat,14,9118.6,9207.2,9158.3,33,Overcast,6,58
1550,04/07/2020,Jul,Sat,15,8984,9045.6,8929,33,Overcast,6,58
1551,04/07/2020,Jul,Sat,16,8700.8,8725.4,8506.5,33,Overcast,6,58
1552,04/07/2020,Jul,Sat,17,7984.6,8048.8,8025.9,25,Thundershowers Overcast,4,91
1553,04/07/2020,Jul,Sat,18,7793.2,7813.9,7796.8,25,Thundershowers Overcast,4,91
1554,04/07/2020,Jul,Sat,19,8238.3,8237.6,8062.5,25,Thundershowers Overcast,4,91
1555,04/07/2020,Jul,Sat,20,8369.7,8218.7,8154.5,25,Thunderstorms Passing clouds,2,93
1556,04/07/2020,Jul,Sat,21,8327.3,8403.7,8310.4,25,Thunderstorms Passing clouds,2,93
1557,04/07/2020,Jul,Sat,22,8341.9,8358.3,8278.9,25,Thunderstorms Passing clouds,2,93
1558,04/07/2020,Jul,Sat,23,8119.9,8087.3,8078.4,25,Passing clouds,0,95
1559,04/07/2020,Jul,Sat,24,7897.8,7882.9,7930.3,25,Passing clouds,0,95
1560,05/07/2020,Jul,Sun,1,7721,7657.7,7584.9,25,Passing clouds,0,95
1561,05/07/2020,Jul,Sun,2,7463.2,7356.9,7410.5,25,Passing clouds,0,92
1562,05/07/2020,Jul,Sun,3,7172.9,7174.6,7156.6,25,Passing clouds,0,92
1563,05/07/2020,Jul,Sun,4,6926.2,7105.9,6949.5,25,Passing clouds,0,92
1564,05/07/2020,Jul,Sun,5,6758.5,6893.1,6755.4,25,Passing clouds,2,94
1565,05/07/2020,Jul,Sun,6,6472.4,6477.1,6524.4,25,Passing clouds,2,94
1566,05/07/2020,Jul,Sun,7,6511,6550.3,6497.5,25,Passing clouds,2,94
1567,05/07/2020,Jul,Sun,8,6887,6886.8,6834.5,28,Scattered clouds,2,82
1568,05/07/2020,Jul,Sun,9,7275.3,7494.1,7412.4,28,Scattered clouds,2,82
1569,05/07/2020,Jul,Sun,10,7616.7,7792.7,7817.8,28,Scattered clouds,2,82
1570,05/07/2020,Jul,Sun,11,7934.4,8066.8,7870.9,30,Overcast,2,70
1571,05/07/2020,Jul,Sun,12,7950.9,8105.5,8031.3,30,Overcast,2,70
1572,05/07/2020,Jul,Sun,13,8159.4,8157.9,8219.3,30,Overcast,2,70
1573,05/07/2020,Jul,Sun,14,8371,8417,8377.8,33,Scattered clouds,4,58
1574,05/07/2020,Jul,Sun,15,8243.7,8318.4,8302.5,33,Scattered clouds,4,58
1575,05/07/2020,Jul,Sun,16,7954.5,7983.8,8112.8,33,Scattered clouds,4,58
1576,05/07/2020,Jul,Sun,17,7726.2,7700.1,7930,31,Scattered clouds,2,59
1577,05/07/2020,Jul,Sun,18,7565.4,7861.6,7789.8,31,Scattered clouds,2,59
1578,05/07/2020,Jul,Sun,19,7962.3,8119.9,8244.5,31,Scattered clouds,2,59
1579,05/07/2020,Jul,Sun,20,8228.8,8489.4,8437,30,Passing clouds,0,76
1580,05/07/2020,Jul,Sun,21,8688,8763.1,8674.3,30,Passing clouds,0,76
1581,05/07/2020,Jul,Sun,22,8669.1,8655.7,8639,30,Passing clouds,0,76
1582,05/07/2020,Jul,Sun,23,8432.6,8457.9,8318.6,25,Thundershowers Overcast,2,93
1583,05/07/2020,Jul,Sun,24,8094.5,8066.1,7966.6,25,Thundershowers Overcast,2,93
1584,06/07/2020,Jul,Mon,1,7677.9,7707.4,7665.4,25,Thundershowers Overcast,2,93
1585,06/07/2020,Jul,Mon,2,7434.2,7472.5,7380.5,26,Overcast,2,91
1586,06/07/2020,Jul,Mon,3,7200.2,7260.5,7140.5,26,Overcast,2,91
1587,06/07/2020,Jul,Mon,4,7012.9,7003.9,6928.7,26,Overcast,2,91
1588,06/07/2020,Jul,Mon,5,6947.8,6947.9,6870.7,26,Passing clouds,2,95
1589,06/07/2020,Jul,Mon,6,6895.2,6941,6861.7,26,Passing clouds,2,95
1590,06/07/2020,Jul,Mon,7,7241.6,7251,7169,26,Passing clouds,2,95
1591,06/07/2020,Jul,Mon,8,8242.4,8166.4,8014.4,29,Scattered clouds,2,82
1592,06/07/2020,Jul,Mon,9,8838.5,8840.6,8859.7,29,Scattered clouds,2,82
1593,06/07/2020,Jul,Mon,10,9397.8,9437.8,9417.4,29,Scattered clouds,2,82
1594,06/07/2020,Jul,Mon,11,9757.3,9718.1,9745.6,32,Partly sunny,2,68
1595,06/07/2020,Jul,Mon,12,9667.3,9663.2,9688.2,32,Partly sunny,2,68
1596,06/07/2020,Jul,Mon,13,9849.4,9850.8,9899.3,32,Partly sunny,2,68
1597,06/07/2020,Jul,Mon,14,10213,10221.4,10306.2,34,Partly sunny,2,48
1598,06/07/2020,Jul,Mon,15,10139.8,10186.6,10172.3,34,Partly sunny,2,48
1599,06/07/2020,Jul,Mon,16,9837.8,9876.9,9801.1,34,Partly sunny,2,48
1600,06/07/2020,Jul,Mon,17,9114.4,9127,9033.5,32,Overcast,0,58
1601,06/07/2020,Jul,Mon,18,8479,8519.1,8407.6,32,Overcast,0,58
1602,06/07/2020,Jul,Mon,19,8870.8,8743.9,8650.8,32,Overcast,0,58
1603,06/07/2020,Jul,Mon,20,9039.1,8842.1,8802,28,Haze,0,80
1604,06/07/2020,Jul,Mon,21,9082.9,9072.3,9011.3,28,Haze,0,80
1605,06/07/2020,Jul,Mon,22,9074.6,8993,9003.5,28,Haze,0,80
1606,06/07/2020,Jul,Mon,23,8979.5,8911.1,8698.1,27,Haze,0,85
1607,06/07/2020,Jul,Mon,24,8775.4,8604.3,8281.8,27,Haze,0,85
1608,07/07/2020,Jul,Tue,1,8306.8,8026.2,7968.8,27,Haze,0,85
1609,07/07/2020,Jul,Tue,2,8062.6,7666,7712.4,26,Passing clouds,0,88
1610,07/07/2020,Jul,Tue,3,7785,7425.9,7445.9,26,Passing clouds,0,88
1611,07/07/2020,Jul,Tue,4,7570.1,7381.4,7408.5,26,Passing clouds,0,88
1612,07/07/2020,Jul,Tue,5,7465.6,7490.3,7510.5,26,Passing clouds,0,89
1613,07/07/2020,Jul,Tue,6,7370.6,7387.4,7321.4,26,Passing clouds,0,89
1614,07/07/2020,Jul,Tue,7,7549.2,7568.9,7529.6,26,Passing clouds,0,89
1615,07/07/2020,Jul,Tue,8,8272.5,8277.5,8341.2,29,Haze,0,75
1616,07/07/2020,Jul,Tue,9,8924.4,8925.5,9116.9,29,Haze,0,75
1617,07/07/2020,Jul,Tue,10,9429.5,9652,9696.8,29,Haze,0,75
1618,07/07/2020,Jul,Tue,11,9723.4,10034.4,10020.4,33,Partly sunny,2,61
1619,07/07/2020,Jul,Tue,12,9631.7,9909.4,9874.5,33,Partly sunny,2,61
1620,07/07/2020,Jul,Tue,13,10031.9,10051.9,10043.2,33,Partly sunny,2,61
1621,07/07/2020,Jul,Tue,14,10434.6,10417.1,10425.9,34,Partly sunny,2,57
1622,07/07/2020,Jul,Tue,15,10317.1,10271.4,10290.4,34,Partly sunny,2,57
1623,07/07/2020,Jul,Tue,16,9989,9978.5,9960.4,34,Partly sunny,2,57
1624,07/07/2020,Jul,Tue,17,9287.2,9286.6,9156.2,30,Partly sunny,2,72
1625,07/07/2020,Jul,Tue,18,8683.5,8582.9,8532.5,30,Partly sunny,2,72
1626,07/07/2020,Jul,Tue,19,9052.3,8898.6,8972.9,30,Partly sunny,2,72
1627,07/07/2020,Jul,Tue,20,9250.8,9132.9,9136.8,30,Passing clouds,2,73
1628,07/07/2020,Jul,Tue,21,9400.7,9402.4,9397,30,Passing clouds,2,73
1629,07/07/2020,Jul,Tue,22,9397.4,9411.8,9417.9,30,Passing clouds,2,73
1630,07/07/2020,Jul,Tue,23,9302.4,9272.3,9248.3,28,Haze,2,80
1631,07/07/2020,Jul,Tue,24,9021.9,9025.9,9116.4,28,Haze,2,80
1632,08/07/2020,Jul,Wed,1,8629.5,8684.2,8676.4,28,Haze,2,80
1633,08/07/2020,Jul,Wed,2,8390.3,8442,8388.2,26,Haze,2,83
1634,08/07/2020,Jul,Wed,3,8064,8103.1,8064.8,26,Haze,2,83
1635,08/07/2020,Jul,Wed,4,7842,7914.7,7837.7,26,Haze,2,83
1636,08/07/2020,Jul,Wed,5,7756.3,7772.3,7738.9,26,Haze,2,87
1637,08/07/2020,Jul,Wed,6,7579.9,7573,7561,26,Haze,2,87
1638,08/07/2020,Jul,Wed,7,7745,7677.9,7752.8,26,Haze,2,87
1639,08/07/2020,Jul,Wed,8,8468,8457.5,8370.9,28,Partly sunny,2,75
1640,08/07/2020,Jul,Wed,9,9149.5,9152.1,9146.1,28,Partly sunny,2,75
1641,08/07/2020,Jul,Wed,10,9659.1,9608.4,9680.3,28,Partly sunny,2,75
1642,08/07/2020,Jul,Wed,11,9949.4,10021.5,9735.9,32,Overcast,2,60
1643,08/07/2020,Jul,Wed,12,9815.5,9802.4,9786.4,32,Overcast,2,60
